# 109.87730946049072 1364.2483526347023 3020.423716541073 348.70774766695183 3456.317587606709 4607.443510015502 464.988376252048 1691.2935500986023 4264.7573510710745 627.2153276460617 3118.158755500928 2494.6647430424277 734.9106268738243 792.0888106100225 10770.740123985004 823.5330980287775 2409.4028556610965 7224.798429218683 924.2412118093627 1420.899585690438 5178.273381944789 997.1922647927332 1546.3570992423731 3931.011733701257 1067.8012554650763 4642.416946422521 3311.1848507564628 1147.9092651644476 38084.4238710791 3051.1628211817097 1418.1088878215908 7595.6471046644065 4804.095314443029
# 2020-01-23
330 2020-12-18 4163.835350387154 1.1356222517892844e-12 4163.745980942234 0.08929769326666101 1.2402729842367063e-09 1.3760794646617567e-86 9.005033104856078e-41 6.0690513577960155e-105 3.7614862497557656e-122 3.948216925168995e-48 7.175041181849233e-05 9.669820125837142e-65
331 2020-12-19 4207.951566444664 8.218034281458589e-13 4207.846800690696 0.10469085502208303 1.5002712869303152e-09 3.820429847019452e-86 1.3558872874961936e-40 1.3998190839492492e-104 8.909238842186595e-122 5.424365184749902e-48 7.489744413724595e-05 1.2876276605210307e-64
332 2020-12-20 4250.07743999965 5.938343616385943e-13 4249.954769379654 0.12259243977992049 1.8136093782948015e-09 1.057996825187936e-85 2.0398647087149146e-40 3.224123820923915e-104 2.1074633219050534e-121 7.44920172887601e-48 7.817840225316246e-05 1.7141461435250488e-64
333 2020-12-21 4290.144450313271 4.284755253405986e-13 4290.00098326847 0.14338544380938073 2.19098371676574e-09 2.9225363353279723e-85 3.066328221851396e-40 7.415496248359152e-104 4.978720520767184e-121 1.022547408676566e-47 8.159880078400547e-05 2.2813453874120605e-64
334 2020-12-22 4328.087056707664 3.0870952985170205e-13 4327.919464573026 0.16750696761946604 2.6451846186157303e-09 8.052651309661091e-85 4.605485468166899e-40 1.7031677758801324e-103 1.174664302200852e-120 1.4030400593938696e-47 8.516437332171596e-05 3.0354276249356407e-64
335 2020-12-23 4363.842886431631 2.2209427986865178e-13 4363.647342394881 0.195455152477749 3.191495740495024e-09 2.2132031941200526e-84 6.91149013913518e-40 3.906279806929479e-103 2.7678853282311817e-120 1.9242858720868037e-47 8.888108078211528e-05 4.037702996305218e-64
336 2020-12-24 4397.352915933682 1.5954677524303635e-13 4397.125026276858 0.22779689785582297 3.848167711838958e-09 6.067462521488713e-84 1.0363524286349703e-39 8.94659896742624e-103 6.513594469081351e-120 2.638043867643333e-47 9.275512005870251e-05 5.36950813249487e-64
337 2020-12-25 4428.561644944554 1.144463663781006e-13 4428.296371715058 0.26517643192733775 4.6369792790555566e-09 1.6591908200246034e-83 1.552682815966093e-39 2.0461680413699096e-102 1.5308464760223736e-119 3.6149919657193664e-47 9.679293299103872e-05 7.138718968385584e-64
338 2020-12-26 4457.417262802776 8.197460014943702e-14 4457.108836984283 0.30832481169349685 5.583901655158527e-09 4.525733635240746e-83 2.324328588591748e-39 4.6731888186013435e-102 3.5931956166946573e-119 4.951600080263811e-47 0.00010100121565856947 9.488372205191295e-64
339 2020-12-27 4483.871806491366 5.863000427760116e-14 4483.513630663999 0.3580704337196032 6.71988449311409e-09 1.2313600603205726e-82 3.47657659150651e-39 1.065795949647072e-101 8.423030698501789e-119 6.779484743766712e-47 0.00010538692801107145 1.260807508316225e-63
340 2020-12-28 4507.881309891424 4.187201542329671e-14 4507.465849285261 0.41535064077739536 8.081785082286485e-09 3.3418315583909355e-82 5.195718097702968e-39 2.4273002851105642e-101 1.9719423117340315e-118 9.278135606832582e-47 0.00010995730384728333 1.6749101203835565e-63
341 2020-12-29 4529.405943798605 2.986009087854354e-14 4528.924604555195 0.4812245138359139 9.713466078533644e-09 9.046643337139929e-82 7.758519535804351e-39 5.520286948377537e-101 4.610609361829957e-118 1.2692221578725716e-46 0.00011471986115363677 2.2244357873023305e-63
342 2020-12-30 4548.410146291388 2.1262861265720363e-14 4547.853139654553 0.556886942754427 1.1667091404587531e-08 2.442833128649369e-81 1.1575816578631122e-38 1.253685215937293e-100 1.0766158016349378e-117 1.7355114228397791e-46 0.00011968241281540702 2.953478996577486e-63
343 2020-12-31 4564.862743085111 1.5118740277764093e-14 4564.218934145408 0.6436840726211001 1.4004654996211861e-08 6.579661529464665e-81 1.7256945027615206e-38 2.843178069593341e-100 2.510738438719249e-117 2.3720847920085827e-46 0.00012485307771298028 3.9204285794558264e-63
344 2021-01-01 4578.737057552842 1.0734277733223538e-14 4577.993797069891 0.7431302258582221 1.6799782934005068e-08 1.7677332268431735e-80 2.570488675842719e-38 6.438850204389966e-100 5.847638183657771e-117 3.240752340966503e-46 0.0001302402922163448 5.20258102580561e-63
345 2021-01-02 4590.011010142795 7.610152675123045e-15 4589.1539478669565 0.8569264028767157 2.013985632037169e-08 4.737326490085692e-80 3.8256653245045533e-38 1.4561338156011776e-99 1.3601844791580957e-116 4.425622630753896e-46 0.00013585282209134078 6.902236013952058e-63
346 2021-01-03 4598.667206972051 5.387375315675723e-15 4597.68008478205 0.986980466097554 2.4128510185354923e-08 1.2663487560396214e-79 5.689023850398387e-38 3.28838727047939e-99 3.159755193608829e-116 6.0410971042301886e-46 0.0001416997748316104 9.154748220884249e-63
347 2021-01-04 4604.693017427202 3.8082409170496535e-15 4603.557440494256 1.1354291134444705 2.8888572905165742e-08 3.376577787340945e-79 8.452944835232514e-38 7.415720180070535e-99 7.330732254008269e-116 8.242712563084294e-46 0.00014779061243066753 1.2139160407580734e-62
348 2021-01-05 4608.080640654062 2.688034994291854e-15 4606.775824736512 1.304661747820015 3.4565521290193e-08 8.980563953327789e-79 1.2549251274681691e-37 1.6699844015834082e-98 1.698554862645576e-115 1.1241839900600042e-45 0.00015413516460892657 1.609224153304904e-62
349 2021-01-06 4608.827160870146 1.8945616506886352e-15 4607.329653736706 1.4973463484661045 4.133153887076263e-08 2.3825053277606854e-78 1.8615173835757081e-37 3.7554345731933293e-98 3.9305208111603627e-115 1.5325601830553987e-45 0.00016074364251101992 2.13270153253662e-62
350 2021-01-07 4606.934591484989 1.3333552845606645e-15 4605.217966360614 1.7164574483323352 4.939027923760944e-08 6.304745650754776e-78 2.7590265353157305e-37 8.433283312932256e-98 9.083619231660019e-115 2.0883850794949703e-45 0.0001676266528892121 2.825720915091845e-62
351 2021-01-08 4602.409908064013 9.370145860226225e-16 4600.444426891342 1.9653063184748274 5.898245287603164e-08 1.6641967928077997e-77 4.0858663715273284e-37 1.8911321845440876e-97 2.0965539478699345e-114 2.844569354361682e-45 0.0001747952127892114 3.7429506212224235e-62
