pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
1,Canada,Canada,2022-01-01,52,2021,,2307251,271399.0,5926.68,29851,265,76.68,697.15,0.68,420984.0,406,1081.39,1.04,38771.29,99.59,37.86,0.10
59,British Columbia,Colombie-Britannique,2022-01-08,1,2022,1.0,279448,20566.0,5253.45,2439,16,45.85,386.63,0.30,41238.0,25,775.25,0.47,2938.0,55.23,2.29,0.04
48,Alberta,Alberta,2022-01-08,1,2022,1.0,406271,32716.0,8942.57,3348,27,73.69,720.12,0.59,53398.0,45,1175.36,0.99,4673.71,102.87,3.86,0.08
47,Saskatchewan,Saskatchewan,2022-01-08,1,2022,1.0,90765,5577.0,7596.65,961,6,80.43,466.77,0.50,7679.0,16,642.7,1.34,796.71,66.68,0.86,0.07
46,Manitoba,Manitoba,2022-01-08,1,2022,1.0,94850,14754.0,6730.66,1408,16,99.91,1046.96,1.14,20492.0,38,1454.13,2.7,2107.71,149.57,2.29,0.16
35,Ontario,Ontario,2022-01-08,1,2022,1.0,899260,91419.0,5951.65,10378,190,68.69,605.05,1.26,193746.0,279,1282.29,1.85,13059.86,86.44,27.14,0.18
24,Quebec,Québec,2022-01-08,1,2022,1.0,759801,103229.0,8737.7,11500,249,132.25,1187.13,2.86,211900.0,356,2436.85,4.09,14747.0,169.59,35.57,0.41
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-01-08,1,2022,1.0,7949,3352.0,1511.3,21,2,3.99,637.3,0.38,5437.0,3,1033.71,0.57,478.86,91.04,0.35,0.07
13,New Brunswick,Nouveau-Brunswick,2022-01-08,1,2022,1.0,20278,5209.0,2497.1,171,11,21.06,641.45,1.35,8382.0,19,1032.19,2.34,744.14,91.64,1.57,0.19
12,Nova Scotia,Nouvelle-Écosse,2022-01-08,1,2022,1.0,25003,5828.0,2451.94,113,2,11.08,571.53,0.20,10702.0,2,1049.5,0.2,832.51,81.64,0.31,0.03
11,Prince Edward Island,Île-du-Prince-Édouard,2022-01-08,1,2022,1.0,2625,1178.0,1537.89,0,0,0.0,690.15,0.00,1888.0,0,1106.11,0,168.31,98.6,0.00,0.00
60,Yukon,Yukon,2022-01-08,1,2022,1.0,2191,383.0,5003.54,15,0,34.26,874.65,0.00,523.0,1,1194.36,2.28,54.71,124.95,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-01-08,1,2022,1.0,2856,667.0,6262.47,12,0,26.31,1462.56,0.00,769.0,0,1686.22,0,95.27,208.89,0.00,0.00
62,Nunavut,Nunavut,2022-01-08,1,2022,1.0,976,157.0,2408.33,4,0,9.87,387.41,0.00,280.0,0,690.91,0,22.49,55.49,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2022-01-08,1,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-01-08,1,2022,,2592286,285035.0,6658.86,30370,519,78.01,732.17,1.33,556434.0,784,1429.32,2.01,40719.29,104.6,74.14,0.19
59,British Columbia,Colombie-Britannique,2022-01-15,2,2022,1.0,295904,16456.0,5562.81,2468,29,46.4,309.36,0.55,37022.0,45,695.99,0.85,2350.86,44.19,4.14,0.08
48,Alberta,Alberta,2022-01-15,2,2022,1.0,446494,40223.0,9827.94,3407,59,74.99,885.36,1.30,72939.0,86,1605.49,1.89,5746.14,126.48,8.43,0.19
47,Saskatchewan,Saskatchewan,2022-01-15,2,2022,1.0,98699,7934.0,8260.69,961,0,80.43,664.04,0.00,13511.0,6,1130.81,0.5,1133.43,94.86,0.00,0.00
46,Manitoba,Manitoba,2022-01-15,2,2022,1.0,107838,12988.0,7652.3,1445,37,102.54,921.64,2.63,27742.0,53,1968.6,3.76,1855.43,131.66,5.29,0.38
35,Ontario,Ontario,2022-01-15,2,2022,1.0,973025,73765.0,6439.86,10723,345,70.97,488.21,2.28,165184.0,535,1093.25,3.54,10537.86,69.74,49.29,0.33
24,Quebec,Québec,2022-01-15,2,2022,1.0,806897,47096.0,9279.31,11914,414,137.01,541.6,4.76,150325.0,663,1728.74,7.62,6728.0,77.37,59.14,0.68
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-01-15,2,2022,1.0,12406,4457.0,2358.68,25,4,4.75,847.38,0.76,7809.0,6,1484.68,1.14,636.71,121.05,0.55,0.10
13,New Brunswick,Nouveau-Brunswick,2022-01-15,2,2022,1.0,22359,2081.0,2753.36,183,12,22.54,256.26,1.48,7290.0,23,897.72,2.83,297.29,36.61,1.71,0.21
12,Nova Scotia,Nouvelle-Écosse,2022-01-15,2,2022,1.0,30101,5098.0,2951.87,119,6,11.67,499.94,0.59,10926.0,8,1071.47,0.78,728.29,71.42,0.84,0.08
11,Prince Edward Island,Île-du-Prince-Édouard,2022-01-15,2,2022,1.0,4118,1493.0,2412.59,1,1,0.59,874.7,0.59,2671.0,1,1564.84,0.59,213.24,124.93,0.16,0.10
60,Yukon,Yukon,2022-01-15,2,2022,1.0,2665,475.0,6086.0,15,0,34.26,1084.75,0.00,858.0,0,1959.4,0,67.81,154.86,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-01-15,2,2022,1.0,3784,928.0,8297.34,13,1,28.51,2034.86,2.19,1595.0,1,3497.42,2.19,132.57,290.69,0.10,0.22
62,Nunavut,Nunavut,2022-01-15,2,2022,1.0,1141,165.0,2815.48,5,1,12.34,407.15,2.47,322.0,1,794.55,2.47,23.57,58.16,0.08,0.20
99,Repatriated travellers,Voyageurs rapatriés,2022-01-15,2,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-01-15,2,2022,,2805444,213159.0,7206.4,31279,909,80.35,547.55,2.33,498194.0,1428,1279.72,3.67,30451.29,78.22,129.86,0.33
59,British Columbia,Colombie-Britannique,2022-01-22,3,2022,1.0,310242,14338.0,5832.36,2529,61,47.54,269.55,1.15,30794.0,90,578.91,1.69,2048.29,38.51,8.71,0.16
48,Alberta,Alberta,2022-01-22,3,2022,1.0,471717,25223.0,10383.13,3488,81,76.78,555.19,1.78,65446.0,140,1440.55,3.08,3603.29,79.31,11.57,0.25
47,Saskatchewan,Saskatchewan,2022-01-22,3,2022,1.0,107842,9143.0,9025.92,972,11,81.35,765.23,0.92,17077.0,11,1429.27,0.92,1306.14,109.32,1.57,0.13
46,Manitoba,Manitoba,2022-01-22,3,2022,1.0,114021,6183.0,8091.05,1492,47,105.87,438.75,3.34,19171.0,84,1360.4,5.96,883.29,62.68,6.71,0.48
35,Ontario,Ontario,2022-01-22,3,2022,1.0,1019843,46818.0,6749.72,11186,463,74.03,309.86,3.06,120583.0,808,798.07,5.35,6688.29,44.27,66.14,0.44
24,Quebec,Québec,2022-01-22,3,2022,1.0,837681,30784.0,9633.32,12397,483,142.57,354.02,5.55,77880.0,897,895.62,10.32,4397.71,50.57,69.00,0.79
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-01-22,3,2022,1.0,14805,2399.0,2814.79,31,5,5.89,456.11,0.95,6856.0,9,1303.49,1.71,342.71,65.16,0.78,0.15
13,New Brunswick,Nouveau-Brunswick,2022-01-22,3,2022,1.0,25465,3106.0,3135.85,207,24,25.49,382.48,2.96,5187.0,36,638.75,4.43,443.71,54.64,3.43,0.42
12,Nova Scotia,Nouvelle-Écosse,2022-01-22,3,2022,1.0,34021,3920.0,3336.29,128,9,12.55,384.42,0.88,9018.0,15,884.36,1.47,559.96,54.91,1.31,0.13
11,Prince Edward Island,Île-du-Prince-Édouard,2022-01-22,3,2022,1.0,5807,1690.0,3402.11,6,5,3.52,990.11,2.93,3183.0,6,1864.81,3.52,241.41,141.43,0.69,0.41
60,Yukon,Yukon,2022-01-22,3,2022,1.0,2886,220.0,6590.7,16,1,36.54,502.41,2.28,695.0,1,1587.16,2.28,31.48,71.88,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2022-01-22,3,2022,1.0,4703,919.0,10312.47,14,2,30.7,2015.13,4.39,1847.0,3,4049.99,6.58,131.24,287.79,0.24,0.54
62,Nunavut,Nunavut,2022-01-22,3,2022,1.0,1346,205.0,3321.32,5,0,12.34,505.85,0.00,370.0,1,912.99,2.47,29.29,72.26,0.06,0.15
99,Repatriated travellers,Voyageurs rapatriés,2022-01-22,3,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-01-22,3,2022,,2950392,144948.0,7578.73,32471,1192,83.41,372.33,3.06,358107.0,2101,919.88,5.4,20706.86,53.19,170.29,0.44
59,British Columbia,Colombie-Britannique,2022-01-29,4,2022,1.0,322265,12023.0,6058.38,2597,68,48.82,226.02,1.28,26361.0,129,495.57,2.43,1717.57,32.29,9.71,0.18
48,Alberta,Alberta,2022-01-29,4,2022,1.0,490661,18944.0,10800.11,3578,90,78.76,416.98,1.98,44167.0,171,972.18,3.76,2706.29,59.57,12.86,0.28
47,Saskatchewan,Saskatchewan,2022-01-29,4,2022,1.0,116511,8669.0,9751.48,989,17,82.78,725.56,1.42,17812.0,28,1490.79,2.34,1238.43,103.65,2.43,0.20
46,Manitoba,Manitoba,2022-01-29,4,2022,1.0,118862,4841.0,8434.58,1543,51,109.49,343.52,3.62,11024.0,98,782.28,6.95,691.57,49.07,7.29,0.52
35,Ontario,Ontario,2022-01-29,4,2022,1.0,1051964,32121.0,6962.31,11634,448,77.0,212.59,2.97,78939.0,911,522.45,6.03,4588.71,30.37,64.00,0.42
24,Quebec,Québec,2022-01-29,4,2022,1.0,861292,23611.0,9904.85,12778,381,146.95,271.53,4.38,54395.0,864,625.54,9.94,3373.0,38.79,54.43,0.63
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-01-29,4,2022,1.0,16966,2161.0,3225.65,38,8,7.22,410.86,1.52,4560.0,13,866.97,2.47,308.71,58.69,1.10,0.21
13,New Brunswick,Nouveau-Brunswick,2022-01-29,4,2022,1.0,28442,2977.0,3502.45,228,21,28.08,366.6,2.59,6083.0,45,749.08,5.54,425.29,52.37,3.00,0.37
12,Nova Scotia,Nouvelle-Écosse,2022-01-29,4,2022,1.0,37200,3179.0,3648.04,142,14,13.93,311.75,1.37,7099.0,23,696.17,2.26,454.12,44.53,1.94,0.19
11,Prince Edward Island,Île-du-Prince-Édouard,2022-01-29,4,2022,1.0,7462,1655.0,4371.72,10,4,5.86,969.61,2.34,3345.0,9,1959.72,5.27,236.39,138.49,0.59,0.35
60,Yukon,Yukon,2022-01-29,4,2022,1.0,3076,190.0,7024.6,16,0,36.54,433.9,0.00,410.0,1,936.31,2.28,27.19,62.09,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-01-29,4,2022,1.0,5607,904.0,12294.7,15,1,32.89,1982.24,2.19,1823.0,3,3997.37,6.58,129.16,283.22,0.08,0.18
62,Nunavut,Nunavut,2022-01-29,4,2022,1.0,1657,311.0,4088.73,5,0,12.34,767.41,0.00,516.0,0,1273.26,0,44.39,109.53,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2022-01-29,4,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-01-29,4,2022,,3061978,111586.0,7865.36,33573,1103,86.24,286.63,2.83,256534.0,2295,658.96,5.9,15940.86,40.95,157.57,0.40
59,British Columbia,Colombie-Britannique,2022-02-05,5,2022,1.0,331964,9699.0,6240.72,2675,78,50.29,182.34,1.47,21722.0,146,408.36,2.74,1385.57,26.05,11.14,0.21
48,Alberta,Alberta,2022-02-05,5,2022,1.0,505406,14745.0,11124.67,3684,106,81.09,324.56,2.33,33689.0,196,741.54,4.31,2106.43,46.37,15.14,0.33
47,Saskatchewan,Saskatchewan,2022-02-05,5,2022,1.0,122525,6014.0,10254.83,1006,17,84.2,503.35,1.42,14683.0,34,1228.91,2.85,859.14,71.91,2.43,0.20
46,Manitoba,Manitoba,2022-02-05,5,2022,1.0,122632,3770.0,8702.1,1585,42,112.47,267.52,2.98,8611.0,93,611.05,6.6,538.57,38.22,6.00,0.43
35,Ontario,Ontario,2022-02-05,5,2022,1.0,1074251,22287.0,7109.81,11991,357,79.36,147.5,2.36,54408.0,805,360.09,5.33,3183.86,21.07,51.00,0.34
24,Quebec,Québec,2022-02-05,5,2022,1.0,882336,21044.0,10146.86,13062,284,150.21,242.01,3.27,44655.0,665,513.53,7.65,3006.29,34.57,40.57,0.47
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-02-05,5,2022,1.0,18464,1498.0,3510.45,47,8,8.94,284.81,1.52,3659.0,16,695.66,3.04,214.0,40.69,1.18,0.23
13,New Brunswick,Nouveau-Brunswick,2022-02-05,5,2022,1.0,30602,2160.0,3768.44,258,30,31.77,265.99,3.69,5137.0,51,632.59,6.28,308.57,38.0,4.29,0.53
12,Nova Scotia,Nouvelle-Écosse,2022-02-05,5,2022,1.0,39993,2794.0,3921.94,157,15,15.4,274.0,1.47,5973.0,29,585.75,2.84,399.1,39.14,2.14,0.21
11,Prince Edward Island,Île-du-Prince-Édouard,2022-02-05,5,2022,1.0,8842,1380.0,5180.21,12,2,7.03,808.49,1.17,3035.0,6,1778.1,3.52,197.14,115.5,0.29,0.17
60,Yukon,Yukon,2022-02-05,5,2022,1.0,3202,126.0,7312.34,19,3,43.39,287.74,6.85,316.0,3,721.64,6.85,18.05,41.21,0.38,0.87
61,Northwest Territories,Territoires du Nord-Ouest,2022-02-05,5,2022,1.0,6566,959.0,14397.54,16,1,35.08,2102.84,2.19,1863.0,2,4085.08,4.39,136.96,300.32,0.20,0.45
62,Nunavut,Nunavut,2022-02-05,5,2022,1.0,1929,272.0,4759.91,5,0,12.34,671.17,0.00,583.0,0,1438.58,0,38.92,96.03,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2022-02-05,5,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-02-05,5,2022,,3148725,86748.0,8088.19,34517,943,88.66,222.83,2.42,198334.0,2046,509.46,5.26,12392.57,31.83,134.71,0.35
59,British Columbia,Colombie-Britannique,2022-02-12,6,2022,1.0,339736,7772.0,6386.83,2747,72,51.64,146.11,1.35,17471.0,150,328.44,2.82,1110.29,20.87,10.29,0.19
48,Alberta,Alberta,2022-02-12,6,2022,1.0,514690,9284.0,11329.02,3780,96,83.2,204.35,2.11,24029.0,202,528.91,4.45,1326.29,29.19,13.71,0.30
47,Saskatchewan,Saskatchewan,2022-02-12,6,2022,1.0,125756,3231.0,10525.25,1056,50,88.38,270.42,4.18,9245.0,67,773.77,5.61,461.57,38.63,7.14,0.60
46,Manitoba,Manitoba,2022-02-12,6,2022,1.0,125844,3212.0,8930.03,1619,34,114.89,227.93,2.41,6982.0,76,495.45,5.39,458.86,32.56,4.86,0.34
35,Ontario,Ontario,2022-02-12,6,2022,1.0,1092008,17757.0,7227.33,12219,228,80.87,117.52,1.51,40044.0,585,265.03,3.87,2536.71,16.79,32.57,0.22
24,Quebec,Québec,2022-02-12,6,2022,1.0,899235,16899.0,10341.19,13293,231,152.87,194.34,2.66,37943.0,515,436.34,5.92,2414.14,27.76,33.00,0.38
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-02-12,6,2022,1.0,19954,1490.0,3793.74,54,8,10.27,283.29,1.52,2988.0,16,568.09,3.04,212.86,40.47,1.10,0.21
13,New Brunswick,Nouveau-Brunswick,2022-02-12,6,2022,1.0,32610,2008.0,4015.71,286,28,35.22,247.27,3.45,4168.0,58,513.26,7.14,286.86,35.32,4.00,0.49
12,Nova Scotia,Nouvelle-Écosse,2022-02-12,6,2022,1.0,42230,2237.0,4141.31,172,15,16.87,219.37,1.47,5031.0,30,493.37,2.94,319.51,31.33,2.14,0.21
11,Prince Edward Island,Île-du-Prince-Édouard,2022-02-12,6,2022,1.0,10105,1263.0,5920.16,14,1,8.2,739.95,0.59,2643.0,3,1548.44,1.76,180.43,105.71,0.20,0.12
60,Yukon,Yukon,2022-02-12,6,2022,1.0,3314,112.0,7568.11,20,1,45.67,255.77,2.28,238.0,4,543.52,9.13,16.0,36.54,0.19,0.43
61,Northwest Territories,Territoires du Nord-Ouest,2022-02-12,6,2022,1.0,7440,875.0,16314.0,17,1,37.28,1918.65,2.19,1834.0,2,4021.49,4.39,124.94,273.96,0.08,0.18
62,Nunavut,Nunavut,2022-02-12,6,2022,1.0,2155,226.0,5317.57,5,0,12.34,557.67,0.00,498.0,0,1228.84,0,32.27,79.62,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2022-02-12,6,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-02-12,6,2022,,3215090,66366.0,8258.66,35282,765,90.63,170.48,1.97,153114.0,1708,393.31,4.39,9480.86,24.35,109.29,0.28
59,British Columbia,Colombie-Britannique,2022-02-19,7,2022,1.0,344262,4526.0,6471.91,2786,39,52.38,85.09,0.73,12298.0,111,231.19,2.09,646.57,12.16,5.57,0.10
48,Alberta,Alberta,2022-02-19,7,2022,1.0,520200,5510.0,11450.3,3854,74,84.83,121.28,1.63,14794.0,170,325.64,3.74,787.14,17.33,10.57,0.23
47,Saskatchewan,Saskatchewan,2022-02-19,7,2022,1.0,127162,1406.0,10642.93,1093,37,91.48,117.68,3.10,4637.0,87,388.1,7.28,200.86,16.81,5.29,0.44
46,Manitoba,Manitoba,2022-02-19,7,2022,1.0,128486,2642.0,9117.51,1649,30,117.01,187.48,2.13,5854.0,64,415.41,4.54,377.43,26.78,4.29,0.30
35,Ontario,Ontario,2022-02-19,7,2022,1.0,1105523,13515.0,7316.78,12394,175,82.03,89.45,1.16,31272.0,403,206.97,2.67,1930.71,12.78,25.00,0.17
24,Quebec,Québec,2022-02-19,7,2022,1.0,910977,11742.0,10476.23,13449,156,154.66,135.03,1.79,28641.0,387,329.37,4.45,1677.43,19.29,22.29,0.26
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-02-19,7,2022,1.0,21613,1659.0,4109.15,62,7,11.79,315.42,1.33,3149.0,15,598.7,2.85,237.0,45.06,1.06,0.20
13,New Brunswick,Nouveau-Brunswick,2022-02-19,7,2022,1.0,34222,1612.0,4214.22,298,12,36.7,198.51,1.48,3620.0,40,445.78,4.93,230.29,28.36,1.71,0.21
12,Nova Scotia,Nouvelle-Écosse,2022-02-19,7,2022,1.0,43833,1603.0,4298.51,185,13,18.14,157.2,1.27,3840.0,28,376.57,2.75,229.0,22.46,1.84,0.18
11,Prince Edward Island,Île-du-Prince-Édouard,2022-02-19,7,2022,1.0,11484,1379.0,6728.07,15,1,8.79,807.91,0.59,2642.0,2,1547.85,1.17,196.94,115.38,0.14,0.08
60,Yukon,Yukon,2022-02-19,7,2022,1.0,3369,55.0,7693.71,20,0,45.67,125.6,0.00,167.0,1,381.37,2.28,7.81,17.83,0.00,0.00
61,Northwest Territories,Territoires du Nord-Ouest,2022-02-19,7,2022,1.0,8124,683.0,17813.84,18,1,39.47,1497.64,2.19,1558.0,2,3416.29,4.39,97.63,214.08,0.10,0.22
62,Nunavut,Nunavut,2022-02-19,7,2022,1.0,2414,259.0,5956.67,5,0,12.34,639.1,0.00,485.0,0,1196.76,0,36.98,91.25,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2022-02-19,7,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-02-19,7,2022,,3261682,46591.0,8378.35,35828,545,92.03,119.68,1.40,112957.0,1310,290.15,3.37,6655.86,17.1,77.86,0.20
59,British Columbia,Colombie-Britannique,2022-02-26,8,2022,1.0,347729,3467.0,6537.09,2851,65,53.6,65.18,1.22,7993.0,104,150.26,1.96,495.29,9.31,9.29,0.17
48,Alberta,Alberta,2022-02-26,8,2022,1.0,524329,4129.0,11541.19,3916,62,86.2,90.88,1.36,9639.0,136,212.17,2.99,589.86,12.98,8.86,0.19
47,Saskatchewan,Saskatchewan,2022-02-26,8,2022,1.0,128263,1101.0,10735.08,1137,44,95.16,92.15,3.68,2507.0,81,209.83,6.78,157.29,13.16,6.29,0.53
46,Manitoba,Manitoba,2022-02-26,8,2022,1.0,130277,1791.0,9244.6,1675,26,118.86,127.09,1.84,4433.0,56,314.57,3.97,255.86,18.16,3.71,0.26
35,Ontario,Ontario,2022-02-26,8,2022,1.0,1117883,12360.0,7398.59,12519,125,82.86,81.8,0.83,25875.0,300,171.25,1.99,1765.71,11.69,17.86,0.12
24,Quebec,Québec,2022-02-26,8,2022,1.0,920174,9197.0,10581.99,13556,107,155.89,105.77,1.23,20939.0,263,240.8,3.02,1313.86,15.11,15.29,0.18
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-02-26,8,2022,1.0,23443,1830.0,4457.08,65,3,12.36,347.93,0.57,3489.0,10,663.34,1.9,261.43,49.7,0.45,0.09
13,New Brunswick,Nouveau-Brunswick,2022-02-26,8,2022,1.0,36417,2195.0,4484.52,301,3,37.07,270.3,0.37,3807.0,15,468.81,1.85,313.57,38.61,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,2022-02-26,8,2022,1.0,45351,1518.0,4447.38,192,7,18.83,148.86,0.69,3121.0,20,306.06,1.96,216.84,21.26,1.00,0.10
11,Prince Edward Island,Île-du-Prince-Édouard,2022-02-26,8,2022,1.0,13361,1878.0,7827.73,16,1,9.37,1100.25,0.59,3257.0,2,1908.16,1.17,268.22,157.14,0.14,0.08
60,Yukon,Yukon,2022-02-26,8,2022,1.0,3438,69.0,7851.29,21,1,47.96,157.57,2.28,124.0,1,283.18,2.28,9.9,22.62,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2022-02-26,8,2022,1.0,8656,532.0,18980.37,19,1,41.66,1166.54,2.19,1215.0,2,2664.18,4.39,75.98,166.6,0.14,0.31
62,Nunavut,Nunavut,2022-02-26,8,2022,1.0,2690,277.0,6637.71,5,0,12.34,683.51,0.00,536.0,0,1322.61,0,39.51,97.49,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2022-02-26,8,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-02-26,8,2022,,3302024,40344.0,8481.97,36273,445,93.18,103.63,1.14,86935.0,990,223.31,2.54,5763.43,14.8,63.57,0.16
59,British Columbia,Colombie-Britannique,2022-03-05,9,2022,1.0,350329,2600.0,6585.97,2903,52,54.57,48.88,0.98,6067.0,117,114.06,2.2,371.43,6.98,7.43,0.14
48,Alberta,Alberta,2022-03-05,9,2022,1.0,527723,3394.0,11615.89,3970,54,87.39,74.71,1.19,7523.0,116,165.59,2.55,484.86,10.67,7.71,0.17
47,Saskatchewan,Saskatchewan,2022-03-05,9,2022,1.0,129251,988.0,10817.77,1151,14,96.33,82.69,1.17,2089.0,58,174.84,4.85,141.14,11.81,2.00,0.17
46,Manitoba,Manitoba,2022-03-05,9,2022,1.0,131526,1249.0,9333.23,1690,15,119.92,88.63,1.06,3040.0,41,215.72,2.91,178.43,12.66,2.14,0.15
35,Ontario,Ontario,2022-03-05,9,2022,1.0,1129245,11362.0,7473.78,12611,92,83.46,75.2,0.61,23722.0,217,157.0,1.44,1623.14,10.74,13.14,0.09
24,Quebec,Québec,2022-03-05,9,2022,1.0,927786,7612.0,10669.53,13669,113,157.19,87.54,1.30,16809.0,220,193.3,2.53,1087.43,12.51,16.14,0.19
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-03-05,9,2022,1.0,26197,2754.0,4980.68,69,4,13.12,523.6,0.76,4584.0,7,871.53,1.33,393.43,74.8,0.53,0.10
13,New Brunswick,Nouveau-Brunswick,2022-03-05,9,2022,1.0,38937,2520.0,4794.84,309,8,38.05,310.32,0.99,4715.0,11,580.62,1.35,360.0,44.33,1.14,0.14
12,Nova Scotia,Nouvelle-Écosse,2022-03-05,9,2022,1.0,46719,1369.0,4581.53,207,16,20.3,134.25,1.57,2887.0,23,283.12,2.26,195.51,19.17,2.24,0.22
11,Prince Edward Island,Île-du-Prince-Édouard,2022-03-05,9,2022,1.0,16604,3243.0,9727.69,16,0,9.37,1899.96,0.00,5121.0,1,3000.21,0.59,463.22,271.39,0.06,0.04
60,Yukon,Yukon,2022-03-05,9,2022,1.0,3495,57.0,7981.46,22,1,50.24,130.17,2.28,126.0,2,287.74,4.57,8.1,18.49,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2022-03-05,9,2022,1.0,9107,451.0,19969.3,19,0,41.66,988.93,0.00,983.0,1,2155.47,2.19,64.49,141.41,0.04,0.09
62,Nunavut,Nunavut,2022-03-05,9,2022,1.0,3017,327.0,7444.6,5,0,12.34,806.89,0.00,604.0,0,1490.4,0,46.65,115.12,0.00,0.00
99,Repatriated travellers,Voyageurs rapatriés,2022-03-05,9,2022,,13,0.0,,0,0,,,,0.0,0,,,0.0,,0.00,
1,Canada,Canada,2022-03-05,9,2022,,3339949,37926.0,8579.39,36641,369,94.12,97.42,0.95,78270.0,814,201.05,2.09,5418.0,13.92,52.71,0.14
59,British Columbia,Colombie-Britannique,2022-03-12,10,2022,1.0,352319,1990.0,6623.38,2932,29,55.12,37.41,0.55,4590.0,81,86.29,1.52,284.29,5.34,4.14,0.08
48,Alberta,Alberta,2022-03-12,10,2022,1.0,530967,3244.0,11687.3,4006,36,88.18,71.4,0.79,6638.0,90,146.11,1.98,463.43,10.2,5.14,0.11
47,Saskatchewan,Saskatchewan,2022-03-12,10,2022,1.0,130082,831.0,10887.32,1179,28,98.68,69.55,2.34,1819.0,42,152.24,3.52,118.71,9.94,4.00,0.33
46,Manitoba,Manitoba,2022-03-12,10,2022,1.0,132681,1155.0,9415.19,1710,20,121.34,81.96,1.42,2404.0,35,170.59,2.48,165.0,11.71,2.86,0.20
35,Ontario,Ontario,2022-03-12,10,2022,1.0,1140607,11362.0,7548.98,12674,63,83.88,75.2,0.42,22724.0,155,150.4,1.03,1623.14,10.74,9.00,0.06
24,Quebec,Québec,2022-03-12,10,2022,1.0,935274,7488.0,10755.64,13757,88,158.21,86.11,1.01,15100.0,201,173.65,2.31,1069.71,12.3,12.57,0.14
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2022-03-12,10,2022,1.0,30100,3903.0,5722.74,76,8,14.45,742.05,1.52,6657.0,12,1265.66,2.28,557.57,106.01,1.10,0.21
13,New Brunswick,Nouveau-Brunswick,2022-03-12,10,2022,1.0,42320,3383.0,5211.43,320,11,39.41,416.59,1.35,5903.0,19,726.92,2.34,483.29,59.51,1.57,0.19
12,Nova Scotia,Nouvelle-Écosse,2022-03-12,10,2022,1.0,48076,1357.0,4714.6,217,9,21.28,133.08,0.88,2726.0,25,267.33,2.45,193.84,19.01,1.33,0.13
11,Prince Edward Island,Île-du-Prince-Édouard,2022-03-12,10,2022,1.0,19603,3000.0,11484.7,16,0,9.37,1757.59,0.00,6243.0,0,3657.55,0,428.51,251.05,0.00,0.00
60,Yukon,Yukon,2022-03-12,10,2022,1.0,3562,67.0,8134.46,23,1,52.52,153.01,2.28,124.0,2,283.18,4.57,9.57,21.86,0.14,0.33
61,Northwest Territories,Territoires du Nord-Ouest,2022-03-12,10,2022,1.0,9487,380.0,20802.54,20,1,43.85,833.24,2.19,831.0,1,1822.17,2.19,54.35,119.17,0.10,0.22
62,Nunavut,Nunavut,2022-03-12,10,2022,1.0,3262,245.0,8049.15,5,0,12.34,604.55,0.00,572.0,0,1411.44,0,35.0,86.36,0.00,0.00
